U119@DOM1~C229,21,23,1,1,1,1,1.0000,1.0000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.5000
U34@DOM1~C921,19,23,1,1,1,1,1.0000,1.0000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2500
U73@DOM1~C1692,7,23,2,2,2,2,1.0000,1.0000,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,2,0,0,0,0,0,1,0,0,2,0.0625
U7@DOM1~C921,18,23,1,1,1,1,1.0000,1.0000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.2000
C1065$@DOM1~C1065,22,24,3,3,3,2,1.0000,1.5000,0,3,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,3,0,0.5000
C457$@DOM1~C457,6,24,1,1,1,1,1.0000,1.0000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0556
U24@DOM1~C1971,3,24,1,1,1,1,1.0000,1.0000,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.0476
U8@DOM1~C1644,14,24,1,1,1,1,1.0000,1.0000,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0.1000
U94@DOM1~C7,14,24,1,1,1,1,1.0000,1.0000,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0.1000
C509$@DOM1~C509,3,25,3,3,3,2,1.0000,1.5000,0,2,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,1,0,0,1,0,3,0,0.0455
